s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s
Time,"T-1","V-1","T-2","V-2","T-3","V-3","T-4","V-4","T-5","V-5","T-6","V-6","T-7","V-7","T-8","V-8","T-9","V-9","T-10","V-10","T-11","V-11","T-12","V-12","T-13","V-13","T-14","V-14","T-15","V-15","T-16","V-16","T-17","V-17"
 9.0668222E+001, 1.0422661E+003, 6.4971259E-001, 1.0638343E+003, 1.6194974E+000, 1.0565673E+003, 2.2845209E+000, 9.7663247E+002, 2.7270033E+000, 8.4417208E+002, 2.9630735E+000, 7.0602860E+002, 3.0445963E+000, 5.9315040E+002, 3.0386733E+000, 4.9526691E+002, 2.9815755E+000, 4.2319490E+002, 2.8950719E+000, 3.7329016E+002, 2.7954266E+000, 3.3762304E+002, 2.7012934E+000, 3.0700067E+002, 2.6012137E+000, 2.8002954E+002, 2.5079831E+000, 2.5813916E+002, 2.4320034E+000, 2.4078664E+002, 2.3543940E+000, 2.2742027E+002, 2.2529270E+000, 2.1342721E+002, 2.1383557E+000
 9.2006641E+001, 1.0417066E+003, 7.3637463E-001, 1.0643605E+003, 1.6168199E+000, 1.0345699E+003, 2.2253091E+000, 9.5176279E+002, 2.6302004E+000, 8.4813768E+002, 2.8973251E+000, 7.5467421E+002, 3.0644011E+000, 6.6888781E+002, 3.1566659E+000, 6.0543231E+002, 3.2336881E+000, 5.5439910E+002, 3.3123912E+000, 5.0996042E+002, 3.3739156E+000, 4.6602176E+002, 3.4054564E+000, 4.2486330E+002, 3.4073166E+000, 3.8864304E+002, 3.3764959E+000, 3.5771998E+002, 3.3262108E+000, 3.2934686E+002, 3.2781756E+000, 3.0380701E+002, 3.1582025E+000, 2.8345442E+002, 3.0284334E+000
 9.3344303E+001, 1.0125692E+003, 6.7246999E-001, 1.0241179E+003, 1.5407910E+000, 9.7877035E+002, 2.1651247E+000, 8.8210982E+002, 2.5501764E+000, 7.7434080E+002, 2.7591724E+000, 6.6867940E+002, 2.8622771E+000, 5.8215520E+002, 2.8861494E+000, 5.1104323E+002, 2.8278831E+000, 4.4266515E+002, 2.7251221E+000, 3.9411759E+002, 2.6014031E+000, 3.4966215E+002, 2.4782060E+000, 3.1220653E+002, 2.3720967E+000, 2.8667757E+002, 2.3334792E+000, 2.6424676E+002, 2.2384611E+000, 2.4596104E+002, 2.0847090E+000, 2.2779062E+002, 1.9441820E+000, 2.1117386E+002, 1.7763905E+000
 9.4668420E+001, 1.0116627E+003, 7.4958684E-001, 9.7271585E+002, 1.4835649E+000, 8.5242122E+002, 1.9320530E+000, 6.9147614E+002, 2.1254942E+000, 5.6203830E+002, 2.2233444E+000, 4.7685044E+002, 2.2637774E+000, 4.1107585E+002, 2.2690595E+000, 3.5509290E+002, 2.2224927E+000, 3.1754423E+002, 2.0834923E+000, 2.8952972E+002, 1.8921706E+000, 2.7101668E+002, 1.7852040E+000, 2.5735230E+002, 1.7004065E+000, 2.5183754E+002, 1.6624834E+000, 2.4558325E+002, 1.6654916E+000, 2.3987678E+002, 1.7388136E+000, 2.3585369E+002, 1.8114589E+000, 2.3407529E+002, 1.9178510E+000
 9.6003450E+001, 1.0704607E+003, 8.4711487E-001, 1.0339427E+003, 1.5738092E+000, 9.2037736E+002, 2.0374923E+000, 7.7983129E+002, 2.2992876E+000, 6.5832282E+002, 2.4182242E+000, 5.5874921E+002, 2.4792843E+000, 4.8222161E+002, 2.5323560E+000, 4.2273678E+002, 2.5748605E+000, 3.7682511E+002, 2.5898143E+000, 3.4158618E+002, 2.5761575E+000, 3.1306821E+002, 2.5576357E+000, 2.9486466E+002, 2.5237065E+000, 2.8297176E+002, 2.5068845E+000, 2.7104244E+002, 2.5076251E+000, 2.5813634E+002, 2.4785773E+000, 2.4536916E+002, 2.4365218E+000, 2.3520551E+002, 2.4148630E+000
 9.7340955E+001, 9.7259883E+002, 7.1753912E-001, 9.5939087E+002, 1.4789599E+000, 8.8451685E+002, 2.0090771E+000, 7.7656876E+002, 2.2876182E+000, 6.5696985E+002, 2.3916298E+000, 5.4541556E+002, 2.3790255E+000, 4.5195845E+002, 2.3072293E+000, 3.8597609E+002, 2.1990831E+000, 3.4679087E+002, 2.0761690E+000, 3.1764932E+002, 2.0440712E+000, 3.0355103E+002, 2.0809590E+000, 2.8829414E+002, 2.1190902E+000, 2.7756319E+002, 2.1515245E+000, 2.6749885E+002, 2.1732071E+000, 2.5866418E+002, 2.2202765E+000, 2.5076919E+002, 2.2439828E+000, 2.4476716E+002, 2.2994966E+000
 9.8671434E+001, 1.0375423E+003, 7.7246226E-001, 1.0099174E+003, 1.5658217E+000, 9.0669745E+002, 2.0097456E+000, 7.6863007E+002, 2.2624892E+000, 6.0854537E+002, 2.3837812E+000, 5.0126831E+002, 2.3926555E+000, 4.2775437E+002, 2.3666463E+000, 3.8431929E+002, 2.3253923E+000, 3.4817272E+002, 2.3412160E+000, 3.1602227E+002, 2.3046510E+000, 2.8109378E+002, 2.1707969E+000, 2.5267784E+002, 2.0449013E+000, 2.3439337E+002, 1.9769807E+000, 2.2430092E+002, 1.9484767E+000, 2.1725884E+002, 1.9459867E+000, 2.1475563E+002, 1.9908073E+000, 2.1394044E+002, 2.0455495E+000
 1.0001015E+002, 9.7334735E+002, 7.8130524E-001, 8.7307145E+002, 1.4899044E+000, 7.6245301E+002, 1.8555434E+000, 6.7751074E+002, 2.1294915E+000, 5.9561023E+002, 2.3467369E+000, 5.3006567E+002, 2.4702882E+000, 4.6957914E+002, 2.5402739E+000, 4.1677330E+002, 2.5443206E+000, 3.7218839E+002, 2.5442700E+000, 3.3498699E+002, 2.5209898E+000, 3.0834009E+002, 2.5028400E+000, 2.9044748E+002, 2.4951091E+000, 2.7725715E+002, 2.4472857E+000, 2.6392786E+002, 2.3786638E+000, 2.4965291E+002, 2.3261358E+000, 2.3565830E+002, 2.2020385E+000, 2.2079073E+002, 2.0265828E+000
 1.0133983E+002, 1.0183998E+003, 6.5602184E-001, 1.0071813E+003, 1.5273093E+000, 9.7326500E+002, 2.1841697E+000, 9.0423274E+002, 2.6130119E+000, 8.1180588E+002, 2.8851798E+000, 7.2750338E+002, 3.0589152E+000, 6.4683321E+002, 3.1674354E+000, 5.7149097E+002, 3.2153894E+000, 5.0756771E+002, 3.2084622E+000, 4.5370303E+002, 3.1793712E+000, 4.0807983E+002, 3.1366768E+000, 3.6742143E+002, 3.0716188E+000, 3.3250361E+002, 2.9803140E+000, 3.0362739E+002, 2.8852609E+000, 2.8447125E+002, 2.7793265E+000, 2.6914694E+002, 2.7137172E+000, 2.5553556E+002, 2.6363921E+000
 1.0267607E+002, 1.0322885E+003, 7.4206329E-001, 1.0285275E+003, 1.5542573E+000, 9.2663749E+002, 2.0970946E+000, 7.9721316E+002, 2.4260002E+000, 6.8176170E+002, 2.5387304E+000, 5.7018526E+002, 2.5307239E+000, 4.7896749E+002, 2.4668814E+000, 4.1137847E+002, 2.3949866E+000, 3.5456035E+002, 2.2697909E+000, 3.0738412E+002, 2.0654643E+000, 2.6980306E+002, 1.8037287E+000, 2.4214396E+002, 1.6174213E+000, 2.2543308E+002, 1.5231875E+000, 2.1457765E+002, 1.3520214E+000, 2.0345446E+002, 1.2567287E+000, 1.9380833E+002, 1.2680037E+000, 1.8460678E+002, 1.2634018E+000
 1.0400801E+002, 1.0102640E+003, 7.1121135E-001, 1.0245100E+003, 1.5886533E+000, 1.0078548E+003, 2.2128721E+000, 9.3074249E+002, 2.6190083E+000, 8.2423157E+002, 2.8828825E+000, 7.2928148E+002, 3.0333472E+000, 6.4733640E+002, 3.1307213E+000, 5.7323226E+002, 3.1896032E+000, 5.1089911E+002, 3.2019022E+000, 4.5818219E+002, 3.1705660E+000, 4.0813086E+002, 3.1043304E+000, 3.6120028E+002, 3.0084434E+000, 3.2045121E+002, 2.8666082E+000, 2.8612158E+002, 2.6951822E+000, 2.5976948E+002, 2.5357144E+000, 2.4042208E+002, 2.3865662E+000, 2.2661269E+002, 2.2170822E+000
 1.0533922E+002, 1.0823299E+003, 6.3684253E-001, 1.0882728E+003, 1.5982010E+000, 1.0915682E+003, 2.3026856E+000, 1.0583526E+003, 2.7949989E+000, 9.9273411E+002, 3.1122079E+000, 9.0324822E+002, 3.3345377E+000, 8.0657937E+002, 3.4969802E+000, 7.1477116E+002, 3.5886500E+000, 6.2629666E+002, 3.6143136E+000, 5.4609522E+002, 3.5996863E+000, 4.8576448E+002, 3.5594376E+000, 4.3527424E+002, 3.4911995E+000, 3.9420326E+002, 3.4042411E+000, 3.5716269E+002, 3.3126688E+000, 3.2788885E+002, 3.2013953E+000, 3.0426506E+002, 3.0920935E+000, 2.8854506E+002, 3.0221148E+000
 1.0666830E+002, 1.0178584E+003, 6.4142044E-001, 9.8498061E+002, 1.4792849E+000, 8.8997280E+002, 2.0316428E+000, 7.7402702E+002, 2.3453510E+000, 6.5909652E+002, 2.4974787E+000, 5.5733905E+002, 2.5563942E+000, 4.7880404E+002, 2.5822275E+000, 4.2959689E+002, 2.5981686E+000, 4.0545375E+002, 2.6300596E+000, 3.8595982E+002, 2.6750382E+000, 3.6247133E+002, 2.7095417E+000, 3.4045317E+002, 2.7311007E+000, 3.1693219E+002, 2.7263550E+000, 2.9313283E+002, 2.6812865E+000, 2.6898286E+002, 2.6173206E+000, 2.5083313E+002, 2.5436501E+000, 2.3919631E+002, 2.4685085E+000
 1.0800393E+002, 9.5565882E+002, 7.6134186E-001, 9.0609476E+002, 1.4552218E+000, 7.9574165E+002, 1.8882671E+000, 6.7338781E+002, 2.1475456E+000, 5.8039826E+002, 2.3330104E+000, 5.1747947E+002, 2.4442771E+000, 4.6761665E+002, 2.5132887E+000, 4.2509935E+002, 2.5945696E+000, 3.8914099E+002, 2.6743418E+000, 3.6057651E+002, 2.7135760E+000, 3.3442885E+002, 2.7231041E+000, 3.1407608E+002, 2.7209761E+000, 2.9644229E+002, 2.6978045E+000, 2.8188535E+002, 2.6688854E+000, 2.7024102E+002, 2.6046410E+000, 2.5812119E+002, 2.5151065E+000, 2.4290956E+002, 2.4059675E+000
 1.0934271E+002, 9.7233026E+002, 6.5768812E-001, 9.2791489E+002, 1.4679978E+000, 8.3628646E+002, 1.9887278E+000, 7.2864943E+002, 2.2760532E+000, 6.2543845E+002, 2.4252590E+000, 5.3273668E+002, 2.4899231E+000, 4.5869380E+002, 2.4984675E+000, 4.0488952E+002, 2.4621500E+000, 3.6020838E+002, 2.3913050E+000, 3.2527547E+002, 2.3095786E+000, 2.9456225E+002, 2.1738285E+000, 2.7355738E+002, 2.1553955E+000, 2.5802195E+002, 2.1554386E+000, 2.4342543E+002, 2.0888608E+000, 2.2494753E+002, 2.0152443E+000, 2.0684732E+002, 1.9034570E+000, 1.9338334E+002, 1.7714409E+000
 1.1066880E+002, 9.7613940E+002, 6.4870868E-001, 9.5202346E+002, 1.4858093E+000, 8.7761685E+002, 2.0573600E+000, 7.9065226E+002, 2.4272736E+000, 7.1083852E+002, 2.6520233E+000, 6.3891869E+002, 2.7885649E+000, 5.7527016E+002, 2.8810587E+000, 5.1428968E+002, 2.9421249E+000, 4.5969690E+002, 2.9526031E+000, 4.1392606E+002, 2.9081787E+000, 3.7697875E+002, 2.8337014E+000, 3.4541837E+002, 2.7389827E+000, 3.1437879E+002, 2.6111705E+000, 2.8940290E+002, 2.4351591E+000, 2.6852119E+002, 2.2224924E+000, 2.5270458E+002, 2.0974915E+000, 2.3784161E+002, 1.9618024E+000
 1.1200430E+002, 9.8641012E+002, 7.1567423E-001, 9.8440647E+002, 1.5144663E+000, 9.4058512E+002, 2.0731852E+000, 8.4705463E+002, 2.4068876E+000, 7.3182545E+002, 2.5750044E+000, 6.1944185E+002, 2.6341376E+000, 5.3637001E+002, 2.6392445E+000, 4.7521453E+002, 2.6249498E+000, 4.2211253E+002, 2.6160973E+000, 3.8033087E+002, 2.5927560E+000, 3.3987484E+002, 2.5056245E+000, 3.0505273E+002, 2.3104598E+000, 2.6888204E+002, 2.1297665E+000, 2.4538303E+002, 1.9790700E+000, 2.3252867E+002, 1.8109213E+000, 2.2577015E+002, 1.7366944E+000, 2.2103820E+002, 1.7052925E+000
 1.1334363E+002, 1.0069536E+003, 7.1128787E-001, 1.0262024E+003, 1.5302919E+000, 9.7628449E+002, 2.1231314E+000, 8.6361637E+002, 2.4981008E+000, 7.3990254E+002, 2.7018336E+000, 6.3188823E+002, 2.7869631E+000, 5.4440799E+002, 2.7833593E+000, 4.7537482E+002, 2.7208508E+000, 4.1997720E+002, 2.6432871E+000, 3.7609556E+002, 2.5820092E+000, 3.3907570E+002, 2.5315881E+000, 3.1515080E+002, 2.4781124E+000, 2.9824059E+002, 2.4268346E+000, 2.8255728E+002, 2.4075584E+000, 2.6776559E+002, 2.4012563E+000, 2.5408598E+002, 2.3964149E+000, 2.4280950E+002, 2.3733207E+000
 1.1467169E+002, 1.0432765E+003, 7.1108253E-001, 1.0559729E+003, 1.5860757E+000, 1.0397120E+003, 2.2096506E+000, 9.7520018E+002, 2.6383364E+000, 8.8163036E+002, 2.9250831E+000, 7.7190480E+002, 3.0722059E+000, 6.6380868E+002, 3.0791974E+000, 5.6914418E+002, 3.0125698E+000, 4.9381628E+002, 2.9343079E+000, 4.4015654E+002, 2.8327766E+000, 3.9715021E+002, 2.7435658E+000, 3.6182213E+002, 2.7080628E+000, 3.2998864E+002, 2.6510043E+000, 3.0103326E+002, 2.5619742E+000, 2.7823351E+002, 2.4758082E+000, 2.6355104E+002, 2.4346395E+000, 2.5325501E+002, 2.4416406E+000
 1.1601096E+002, 9.6519211E+002, 7.1550297E-001, 9.3462750E+002, 1.4548074E+000, 8.7217775E+002, 1.9597198E+000, 7.8623575E+002, 2.2564591E+000, 6.9450531E+002, 2.4139777E+000, 6.1475166E+002, 2.5075005E+000, 5.4649249E+002, 2.5777765E+000, 4.8971318E+002, 2.6252443E+000, 4.4064180E+002, 2.6410157E+000, 3.9919255E+002, 2.6234941E+000, 3.6737815E+002, 2.6156442E+000, 3.4244640E+002, 2.6182791E+000, 3.2441662E+002, 2.6412626E+000, 3.0440445E+002, 2.6689703E+000, 2.8603404E+002, 2.6464197E+000, 2.6929580E+002, 2.6056150E+000, 2.5391858E+002, 2.5637054E+000
 1.1733712E+002, 9.8577706E+002, 7.0274862E-001, 9.6286886E+002, 1.5074006E+000, 9.2008590E+002, 2.0754914E+000, 8.4023215E+002, 2.4172006E+000, 7.3986449E+002, 2.6045601E+000, 6.3848951E+002, 2.6775127E+000, 5.5043682E+002, 2.6937110E+000, 4.7395196E+002, 2.6766733E+000, 4.1272855E+002, 2.6366112E+000, 3.6027649E+002, 2.5869711E+000, 3.2490657E+002, 2.5284086E+000, 3.0179979E+002, 2.4505694E+000, 2.8294153E+002, 2.3625941E+000, 2.6876402E+002, 2.3027885E+000, 2.5793955E+002, 2.2846955E+000, 2.4913609E+002, 2.2657242E+000, 2.4036316E+002, 2.2239706E+000
 1.1867342E+002, 9.6833265E+002, 7.4534805E-001, 9.6841653E+002, 1.5271136E+000, 9.3900146E+002, 2.0891263E+000, 8.4290125E+002, 2.4619341E+000, 7.1105774E+002, 2.6656627E+000, 5.9785261E+002, 2.7537511E+000, 5.0952544E+002, 2.7578020E+000, 4.3554961E+002, 2.6979456E+000, 3.8505130E+002, 2.6730018E+000, 3.5931502E+002, 2.7111028E+000, 3.3907185E+002, 2.7660203E+000, 3.1867606E+002, 2.7780269E+000, 2.9980475E+002, 2.7684535E+000, 2.8241485E+002, 2.7370285E+000, 2.6684686E+002, 2.6494512E+000, 2.5247122E+002, 2.5356119E+000, 2.3937259E+002, 2.4439442E+000
 1.2000000E+002, 1.0434585E+003, 7.1465873E-001, 1.0595155E+003, 1.5712456E+000, 1.0286740E+003, 2.2127867E+000, 9.3161619E+002, 2.6393877E+000, 8.2063341E+002, 2.8805346E+000, 7.0944473E+002, 2.9917316E+000, 6.1236407E+002, 3.0149993E+000, 5.3664427E+002, 2.9986931E+000, 4.6984835E+002, 2.9215126E+000, 4.1000716E+002, 2.8141927E+000, 3.6217299E+002, 2.7150939E+000, 3.2392305E+002, 2.6554245E+000, 2.9447010E+002, 2.5877174E+000, 2.7179854E+002, 2.5112924E+000, 2.5446626E+002, 2.4571622E+000, 2.4281018E+002, 2.3897663E+000, 2.3595543E+002, 2.3390887E+000
