s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s
 1.0400324E+002, 9.9928323E+002, 7.0116724E-001, 1.0099577E+003, 1.4521986E+000, 9.9360364E+002, 2.0320274E+000, 9.2363202E+002, 2.4019713E+000, 8.4190384E+002, 2.6164103E+000, 7.7078822E+002, 2.7441496E+000, 7.0376724E+002, 2.8344887E+000, 6.3755784E+002, 2.8879136E+000, 5.7762162E+002, 2.9092110E+000, 5.2514437E+002, 2.8960305E+000, 4.7717935E+002, 2.8708615E+000, 4.4101707E+002, 2.8339592E+000, 4.0891740E+002, 2.8180638E+000, 3.8019467E+002, 2.8419177E+000, 3.5705943E+002, 2.8271840E+000, 3.3879167E+002, 2.7717793E+000, 3.2413836E+002, 2.7190756E+000
 1.0534223E+002, 1.0019824E+003, 6.2320506E-001, 1.0508787E+003, 1.4831283E+000, 1.0711214E+003, 2.1671968E+000, 1.0284205E+003, 2.6587065E+000, 9.4706284E+002, 2.9503634E+000, 8.3848824E+002, 3.0642908E+000, 7.2764126E+002, 3.0872203E+000, 6.3174519E+002, 3.0803358E+000, 5.6772877E+002, 3.0625535E+000, 5.2364363E+002, 3.0642416E+000, 4.8477931E+002, 3.0455654E+000, 4.4410348E+002, 2.9751758E+000, 4.0773479E+002, 2.9076810E+000, 3.7714366E+002, 2.8456567E+000, 3.5185954E+002, 2.8079917E+000, 3.3321758E+002, 2.7722883E+000, 3.1656521E+002, 2.7125827E+000
 1.0667124E+002, 9.8142356E+002, 6.6044430E-001, 1.0284597E+003, 1.5202848E+000, 1.0510595E+003, 2.1387071E+000, 1.0127088E+003, 2.5480691E+000, 9.0385529E+002, 2.7795267E+000, 7.7964661E+002, 2.8706765E+000, 6.7559618E+002, 2.8757972E+000, 5.9223129E+002, 2.8447463E+000, 5.2444245E+002, 2.7988759E+000, 4.6654575E+002, 2.7108488E+000, 4.1994067E+002, 2.5938734E+000, 3.8332355E+002, 2.4638703E+000, 3.5551415E+002, 2.3295230E+000, 3.2863307E+002, 2.2478424E+000, 3.0503381E+002, 2.1958785E+000, 2.8709483E+002, 2.1487805E+000, 2.7634492E+002, 2.1084401E+000
 1.0800110E+002, 9.5504574E+002, 6.7018780E-001, 1.0184099E+003, 1.4957773E+000, 1.0634065E+003, 2.1610888E+000, 1.0445547E+003, 2.6295274E+000, 9.6103007E+002, 2.9142331E+000, 8.4099702E+002, 3.0473692E+000, 7.1804143E+002, 3.0143329E+000, 6.0109344E+002, 2.8525250E+000, 4.9832112E+002, 2.5872704E+000, 4.1747047E+002, 2.3847648E+000, 3.6389322E+002, 2.2992651E+000, 3.3373741E+002, 2.2814184E+000, 3.1550164E+002, 2.2828825E+000, 3.0428347E+002, 2.3203883E+000, 2.9980800E+002, 2.3740943E+000, 2.9882733E+002, 2.4619405E+000, 2.9886531E+002, 2.5569483E+000
 1.0933511E+002, 9.4306931E+002, 6.1732528E-001, 1.0143229E+003, 1.5448538E+000, 1.0710068E+003, 2.2250980E+000, 1.0950905E+003, 2.7427513E+000, 1.0689410E+003, 3.1318673E+000, 9.8453980E+002, 3.3652858E+000, 8.7334107E+002, 3.5147660E+000, 7.6864015E+002, 3.5679285E+000, 6.7581371E+002, 3.5675474E+000, 5.9690399E+002, 3.5745732E+000, 5.3203711E+002, 3.5086512E+000, 4.7471312E+002, 3.3850897E+000, 4.2470858E+002, 3.2769841E+000, 3.8472210E+002, 3.2059498E+000, 3.5249695E+002, 3.1435670E+000, 3.2948404E+002, 3.0696060E+000, 3.1366286E+002, 2.9970771E+000
 1.1066895E+002, 9.2071327E+002, 6.1310104E-001, 9.8035751E+002, 1.4701121E+000, 1.0428230E+003, 2.1925757E+000, 1.0884938E+003, 2.7386603E+000, 1.0993245E+003, 3.1562771E+000, 1.0504119E+003, 3.4581126E+000, 9.6449775E+002, 3.6406474E+000, 8.6302903E+002, 3.7444276E+000, 7.7187338E+002, 3.7996276E+000, 7.0087424E+002, 3.8190320E+000, 6.4491702E+002, 3.8294667E+000, 5.9272195E+002, 3.8417324E+000, 5.4553916E+002, 3.8406143E+000, 5.0211502E+002, 3.8170492E+000, 4.6529125E+002, 3.7954391E+000, 4.3163592E+002, 3.7798063E+000, 4.0365143E+002, 3.7356599E+000
 1.1200688E+002, 9.5139466E+002, 6.5626665E-001, 1.0042907E+003, 1.4727057E+000, 1.0462024E+003, 2.1298598E+000, 1.0475404E+003, 2.6266626E+000, 1.0097872E+003, 2.9785396E+000, 9.4084484E+002, 3.2108601E+000, 8.5269051E+002, 3.3468340E+000, 7.6483533E+002, 3.4154679E+000, 6.7849753E+002, 3.4507326E+000, 6.0497593E+002, 3.4523524E+000, 5.3731708E+002, 3.4219305E+000, 4.8007374E+002, 3.3741584E+000, 4.3540101E+002, 3.3067326E+000, 4.0137574E+002, 3.2403123E+000, 3.7490555E+002, 3.1919516E+000, 3.5159487E+002, 3.1340381E+000, 3.2985749E+002, 3.0759808E+000
 1.1333986E+002, 9.2864487E+002, 6.2238423E-001, 1.0069859E+003, 1.4913764E+000, 1.0482167E+003, 2.1608799E+000, 1.0533103E+003, 2.6435435E+000, 9.8882154E+002, 2.9815610E+000, 8.6428747E+002, 3.1332076E+000, 7.2842610E+002, 3.1444703E+000, 6.1874785E+002, 3.1083234E+000, 5.4411362E+002, 3.0672409E+000, 4.9018237E+002, 3.0143959E+000, 4.4642245E+002, 2.9130035E+000, 4.0904598E+002, 2.7824812E+000, 3.7685768E+002, 2.6612226E+000, 3.5398476E+002, 2.6015643E+000, 3.3395905E+002, 2.6208445E+000, 3.1892401E+002, 2.6233828E+000, 3.0440690E+002, 2.6070785E+000
 1.1467362E+002, 9.5225870E+002, 6.0085879E-001, 1.0066338E+003, 1.5233991E+000, 1.0497098E+003, 2.2359219E+000, 1.0856997E+003, 2.7551679E+000, 1.0964093E+003, 3.1489562E+000, 1.0670443E+003, 3.4428254E+000, 9.9035615E+002, 3.6548741E+000, 8.8230935E+002, 3.7675556E+000, 7.6374839E+002, 3.7828852E+000, 6.6435025E+002, 3.7457893E+000, 5.8514408E+002, 3.7004972E+000, 5.2093093E+002, 3.6347087E+000, 4.6627932E+002, 3.5508775E+000, 4.2124464E+002, 3.4635828E+000, 3.8543470E+002, 3.3530240E+000, 3.5489698E+002, 3.2269088E+000, 3.3158858E+002, 3.0937477E+000
 1.1600113E+002, 9.3560072E+002, 6.4901704E-001, 1.0170367E+003, 1.5442679E+000, 1.0718035E+003, 2.2359464E+000, 1.0770031E+003, 2.7317476E+000, 1.0445647E+003, 3.0730445E+000, 9.5868560E+002, 3.3007860E+000, 8.5144081E+002, 3.4087344E+000, 7.3786796E+002, 3.4553101E+000, 6.3064281E+002, 3.4272102E+000, 5.4603963E+002, 3.3480443E+000, 4.8279457E+002, 3.2372494E+000, 4.3947745E+002, 3.1297998E+000, 4.1436264E+002, 3.0947187E+000, 3.9541371E+002, 3.1170649E+000, 3.8244151E+002, 3.1422078E+000, 3.6253092E+002, 3.1261225E+000, 3.4637947E+002, 3.0884563E+000
 1.1734265E+002, 9.2077296E+002, 6.1601198E-001, 9.6719075E+002, 1.4372048E+000, 9.8953722E+002, 2.0927893E+000, 9.7816675E+002, 2.5657405E+000, 9.3373156E+002, 2.8860008E+000, 8.6309019E+002, 3.0978334E+000, 7.6443240E+002, 3.1929692E+000, 6.6792990E+002, 3.1963861E+000, 5.8145944E+002, 3.1569274E+000, 5.0843044E+002, 3.0747558E+000, 4.5076953E+002, 2.9989625E+000, 4.1044663E+002, 2.9332840E+000, 3.8046294E+002, 2.8322520E+000, 3.5357247E+002, 2.7308319E+000, 3.2790696E+002, 2.6498979E+000, 3.1007066E+002, 2.5886345E+000, 2.9749854E+002, 2.5429790E+000
 1.1867299E+002, 8.9628273E+002, 6.0732225E-001, 9.5287262E+002, 1.4543573E+000, 9.9505200E+002, 2.1040896E+000, 9.8762312E+002, 2.5785353E+000, 9.3614177E+002, 2.8986154E+000, 8.6370148E+002, 3.0961156E+000, 7.8050123E+002, 3.2084030E+000, 6.9156338E+002, 3.2590543E+000, 6.1094384E+002, 3.2492214E+000, 5.4463520E+002, 3.2091187E+000, 4.8842892E+002, 3.1410820E+000, 4.4445528E+002, 3.0495119E+000, 4.1049074E+002, 2.9780515E+000, 3.8568932E+002, 2.9480556E+000, 3.6782583E+002, 2.9605996E+000, 3.5366664E+002, 2.9950943E+000, 3.3917103E+002, 3.0071131E+000
 1.2000000E+002, 8.8567977E+002, 5.8444988E-001, 9.6648906E+002, 1.4703105E+000, 1.0289901E+003, 2.1469536E+000, 1.0570203E+003, 2.6546721E+000, 1.0444711E+003, 3.0251704E+000, 9.8545702E+002, 3.2796973E+000, 9.0139814E+002, 3.4349547E+000, 8.0536038E+002, 3.5063997E+000, 7.1197058E+002, 3.4862990E+000, 6.2916762E+002, 3.4082166E+000, 5.5165698E+002, 3.3320104E+000, 4.8373501E+002, 3.2318890E+000, 4.2885136E+002, 3.0799671E+000, 3.8588935E+002, 2.9266081E+000, 3.4993109E+002, 2.7896229E+000, 3.2047153E+002, 2.6666434E+000, 3.0427960E+002, 2.4340726E+000
